layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
1,90,0.276054322719574,0.20331111550331116,0.13219712674617767,0.11068166792392731,0.09798456728458405,0.07115454226732254,0.03827281296253204,0.015550312586128712,0.012345965951681137,0.0060341451317071915,6,7,9,8
2,90,0.24881233274936676,0.2045179009437561,0.14390382170677185,0.10996381938457489,0.09415105730295181,0.07841792702674866,0.039952728897333145,0.014935861341655254,0.012849707156419754,0.006917622406035662,6,7,10,8
3,90,0.2480509728193283,0.19013264775276184,0.14224600791931152,0.11134278029203415,0.08525769412517548,0.07597590237855911,0.040876828134059906,0.021731076762080193,0.015694091096520424,0.010214635170996189,6,8,11,8
4,90,0.2547859251499176,0.182940274477005,0.13643084466457367,0.11965376138687134,0.08245327323675156,0.0786224976181984,0.040132615715265274,0.02006003074347973,0.01717054285109043,0.00995960645377636,6,8,12,8
5,90,0.27770891785621643,0.18058674037456512,0.12466809153556824,0.11641018092632294,0.08025987446308136,0.07107274234294891,0.03916458785533905,0.020484352484345436,0.016206417232751846,0.012084596790373325,6,8,12,8
6,90,0.2818869352340698,0.16644281148910522,0.12748493254184723,0.11007312685251236,0.0867132842540741,0.07125189155340195,0.039311643689870834,0.020835742354393005,0.014871607534587383,0.01059349998831749,7,8,13,8
7,90,0.2972959280014038,0.1638321876525879,0.1188051849603653,0.10801123827695847,0.09052318334579468,0.06570494920015335,0.03654506430029869,0.02107139863073826,0.01491260901093483,0.011102516204118729,7,8,14,8
8,90,0.27349141240119934,0.18673144280910492,0.11499713361263275,0.10514666140079498,0.09407182037830353,0.06361062824726105,0.036794085055589676,0.02023254707455635,0.014474324882030487,0.011995500884950161,7,9,14,8
9,90,0.3076176047325134,0.1676931381225586,0.13012909889221191,0.09094488620758057,0.08510996401309967,0.05376351252198219,0.03404891863465309,0.02165309526026249,0.016649017110466957,0.011374668218195438,7,9,15,8
10,90,0.4240017235279083,0.13266652822494507,0.10613080859184265,0.07525603473186493,0.06223388761281967,0.04949492961168289,0.03175846487283707,0.017255257815122604,0.014941668137907982,0.012723992578685284,7,9,14,8
11,90,0.6077417135238647,0.10354674607515335,0.06937890499830246,0.04421140253543854,0.04015583172440529,0.03576158732175827,0.01997384987771511,0.01183419767767191,0.009256409481167793,0.005986849777400494,5,6,11,8
0,90,0.2728835642337799,0.18804281949996948,0.15179863572120667,0.12658335268497467,0.09740103036165237,0.07970039546489716,0.04087388515472412,0.015744229778647423,0.0099796736612916,0.003501376835629344,6,6,7,9
1,90,0.2842107117176056,0.19431030750274658,0.13030900061130524,0.1109020784497261,0.09841639548540115,0.0703367218375206,0.03758258745074272,0.014802169054746628,0.012129425071179867,0.00571042625233531,6,7,9,9
2,90,0.24861709773540497,0.19668856263160706,0.14468123018741608,0.11131084710359573,0.09558428078889847,0.07687968015670776,0.03923860937356949,0.015152308158576488,0.012378153391182423,0.006781610660254955,6,7,11,9
3,90,0.25055423378944397,0.18502236902713776,0.14201392233371735,0.11080892384052277,0.08649422973394394,0.07216208428144455,0.03913702443242073,0.02225470170378685,0.016118859872221947,0.009007294662296772,7,8,13,9
4,90,0.2572566270828247,0.17879246175289154,0.13663871586322784,0.11683327704668045,0.08274895697832108,0.07591521739959717,0.03983823210000992,0.018682433292269707,0.016869813203811646,0.008479926735162735,7,8,13,9
5,90,0.2755919396877289,0.17651624977588654,0.12205269932746887,0.11629866808652878,0.08147691935300827,0.07310400158166885,0.038308706134557724,0.01728486642241478,0.015582215040922165,0.010309112258255482,7,8,14,9
6,90,0.28162941336631775,0.16240286827087402,0.12199818342924118,0.10930436104536057,0.08996293693780899,0.07330916821956635,0.03770564869046211,0.01675494760274887,0.014532798901200294,0.010286891832947731,7,9,15,9
7,90,0.29445725679397583,0.16397976875305176,0.11469163745641708,0.10489431023597717,0.09039922803640366,0.06692055612802505,0.03495320305228233,0.016132641583681107,0.015106084756553173,0.011666780337691307,7,9,16,9
8,90,0.28518742322921753,0.18087609112262726,0.10797720402479172,0.09842409938573837,0.09395059198141098,0.06389889121055603,0.03536885231733322,0.016221074387431145,0.013804301619529724,0.01280171424150467,7,10,17,9
9,90,0.3188142776489258,0.1748448759317398,0.11108402907848358,0.08499928563833237,0.08038540184497833,0.05103384703397751,0.03419940546154976,0.017704153433442116,0.015233759768307209,0.01333630084991455,7,10,17,9
10,90,0.4513322412967682,0.11167660355567932,0.10343275219202042,0.06633474677801132,0.0618269182741642,0.04619186371564865,0.030473781749606133,0.01568252220749855,0.014797530137002468,0.011308357119560242,7,9,16,9
11,90,0.6434804201126099,0.0775713250041008,0.062225401401519775,0.04161514714360237,0.03726087883114815,0.031195012852549553,0.020384494215250015,0.01024838536977768,0.009540471248328686,0.007233235519379377,5,7,12,9
0,90,0.27166318893432617,0.18860310316085815,0.15080764889717102,0.12614953517913818,0.0967758521437645,0.07956346869468689,0.04084179922938347,0.015846777707338333,0.01000762265175581,0.0031672613695263863,6,6,7,10
1,90,0.28636959195137024,0.19560357928276062,0.12898249924182892,0.1096818745136261,0.09698109328746796,0.07021600008010864,0.03734476491808891,0.014854232780635357,0.010504272766411304,0.005227735266089439,6,7,9,10
2,90,0.24716083705425262,0.19847458600997925,0.1438608467578888,0.11036323755979538,0.0933011993765831,0.07741230726242065,0.03935293108224869,0.015069442801177502,0.011287100613117218,0.005930836778134108,6,7,12,10
3,90,0.24468429386615753,0.18358516693115234,0.14168061316013336,0.11026464402675629,0.08484578877687454,0.07227027416229248,0.03917885571718216,0.02145449072122574,0.015735307708382607,0.011354931630194187,7,9,14,10
4,90,0.2527378797531128,0.17670582234859467,0.1372988373041153,0.11602979898452759,0.08089330047369003,0.07557069510221481,0.03979868069291115,0.018958680331707,0.016857143491506577,0.008579243905842304,7,9,15,10
5,90,0.27111804485321045,0.1739175170660019,0.12346027046442032,0.11431784182786942,0.07971899211406708,0.07167623192071915,0.03849797323346138,0.018755454570055008,0.01544286124408245,0.010793399065732956,7,9,17,10
