layer,G,boot_id
3,0.8679785586538769,31
4,0.8799087632270086,31
5,0.870180972984859,31
6,0.8622136995905921,31
7,0.8506759745734078,31
8,0.8109955674126035,31
9,0.7960716627892994,31
10,0.7591806252797445,31
11,0.7704645764260065,31
0,0.964773315191269,32
1,0.9343682050704956,32
2,0.9222540318965912,32
3,0.8673536241054535,32
4,0.881298565864563,32
5,0.8666403949260711,32
6,0.8658467113971711,32
7,0.8532740294933319,32
8,0.8122044622898101,32
9,0.7909532785415649,32
10,0.7362012088298797,32
11,0.717467200756073,32
0,0.9693569434540612,33
1,0.9239377932889121,33
2,0.9210433151040759,33
3,0.8886780206646238,33
4,0.898123773080962,33
5,0.8853028501783099,33
6,0.8784401352916446,33
7,0.866289279290608,33
8,0.8380264618567058,33
9,0.8251545578241348,33
10,0.8108338415622711,33
11,0.8344448102372033,33
0,0.9662397288613849,34
1,0.9233681907256445,34
2,0.9194578760200076,34
3,0.8861826128429837,34
4,0.8977684792545106,34
5,0.8845995432800717,34
6,0.8780420886145698,34
7,0.8667611810896132,34
8,0.8375246243344413,34
9,0.8289042810599009,34
10,0.8048402137226529,34
11,0.8430586126115587,34
0,0.9623641014099121,35
1,0.9130053798357646,35
2,0.9109373966852824,35
3,0.8791748762130738,35
4,0.8909331878026326,35
5,0.8815698385238647,35
6,0.872449008623759,35
7,0.8624196767807006,35
8,0.8250545104344685,35
9,0.8218667387962342,35
10,0.7776823163032531,35
11,0.7997838775316874,35
0,0.9637225014822823,36
1,0.9172576602016177,36
2,0.9147437129701886,36
3,0.8830066110406604,36
4,0.8944703595978873,36
5,0.885398771081652,36
6,0.8741719254425594,36
7,0.8615571303027016,36
8,0.8300602287054062,36
9,0.8227516732045582,36
10,0.7957356891461781,36
11,0.8312232345342636,36
0,0.9654432308106196,37
1,0.9228682943752834,37
2,0.9216700224649339,37
3,0.8892802141961598,37
4,0.8994911852337065,37
5,0.8844238633201236,37
6,0.8814817525091625,37
7,0.8710191902660188,37
8,0.8396104233605521,37
9,0.8324625974609738,37
10,0.8045253271148318,37
11,0.8338825305302938,37
0,0.9627391497294108,38
1,0.9304189562797547,38
2,0.9256791273752848,38
3,0.886615530649821,38
4,0.9006905595461527,38
5,0.8855556567509969,38
6,0.8804501016934713,38
7,0.8659220457077026,38
8,0.8355967958768209,38
9,0.818563175201416,38
10,0.7923067887624105,38
11,0.8137988050778707,38
0,0.9567449510097503,39
1,0.9223811626434326,39
2,0.9130337715148926,39
3,0.8577672600746155,39
4,0.8747641682624817,39
