metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc3,0.11604502007365224,0.12831556782126424,-0.012270547747612007,-0.013838893277570603,-0.010638006558641794,0.0,-2.149246723777089,100,100,11,0.0
pc4,0.11629369288682934,0.11946487054228778,-0.0031711776554584487,-0.003286712249740967,-0.003051233535632497,0.0,-7.034591087563082,100,100,0,0.0
pc4,0.11990609720349309,0.1219575551152229,-0.0020514579117298093,-0.0022124448511749483,-0.0018988342713564716,0.0,-3.421714166538988,100,100,1,0.0
pc4,0.11288906008005138,0.11515498749911782,-0.0022659274190664352,-0.0024816823843866707,-0.0020387830827385224,0.0,-2.7401578878768347,100,100,2,0.0
pc4,0.1141812156140804,0.11371177650988099,0.00046943910419941504,9.981033764779358e-05,0.0008136444035917523,0.01,0.3608987006714162,100,100,3,0.01
pc4,0.11948612205684181,0.1109692837297916,0.008516838327050205,0.008170599471777668,0.008872332297265532,0.0,6.396101619052512,100,100,4,0.0
pc4,0.1219366023689508,0.10661538571119306,0.01532121665775775,0.014855261623859401,0.015781083574518566,0.0,9.187396687854937,100,100,5,0.0
pc4,0.12367761060595509,0.1039888575673103,0.019688753038644785,0.019214899780228736,0.020157223653048277,0.0,11.951152626980269,100,100,6,0.0
pc4,0.1184894478321075,0.10273248471319672,0.015756963118910783,0.015284014174714686,0.016226363882422448,0.0,9.172173867280081,100,100,7,0.0
pc4,0.11551206581294533,0.09973971843719479,0.015772347375750548,0.015252521205693493,0.01627261087857187,0.0,8.649647490643677,100,100,8,0.0
pc4,0.11390848100185391,0.09318858765065667,0.02071989335119724,0.019992518084123733,0.0214634584672749,0.0,7.9209314330193275,100,100,9,0.0
pc4,0.10844818532466885,0.08690285846590992,0.02154532685875893,0.02084029838815331,0.02229006290994585,0.0,8.420359172381465,100,100,10,0.0
pc4,0.08492276497185226,0.07385015457868573,0.011072610393166538,0.010011518305167565,0.012051190791651602,0.0,2.9488188768551358,100,100,11,0.0
pc5,0.10253761291503903,0.0901327711343765,0.012404841780662534,0.012295747570693492,0.012519077338278282,0.0,29.75628530495486,100,100,0,0.0
pc5,0.09675215840339657,0.09038290478289124,0.006369253620505333,0.006267968976870181,0.006469502173364153,0.0,16.940959608754813,100,100,1,0.0
pc5,0.09588759854435917,0.089171247780323,0.0067163507640361775,0.006547460837289688,0.006878884920850388,0.0,10.813417979031541,100,100,2,0.0
pc5,0.09039847962558266,0.08935646936297413,0.0010420102626085281,0.0008301575258374174,0.001267810741439498,0.0,1.3643355231585612,100,100,3,0.0
pc5,0.09028305038809772,0.08433090977370736,0.005952140614390367,0.005740786351263525,0.006180185290053486,0.0,7.079822395639937,100,100,4,0.0
pc5,0.08476464167237278,0.08680543929338452,-0.002040797621011739,-0.002296449374407531,-0.0018002331741154242,0.0,-2.1834207265017866,100,100,5,0.0
pc5,0.07905744373798367,0.0860529842227697,-0.006995540484786039,-0.007247896870598213,-0.006741002488881376,0.0,-7.557402962408314,100,100,6,0.0
pc5,0.07696837879717347,0.0874589197337627,-0.01049054093658923,-0.010807803211733701,-0.01017275634966793,0.0,-9.306845142758029,100,100,7,0.0
pc5,0.07903194367885585,0.08722036503255363,-0.00818842135369778,-0.008559890815988175,-0.00782785122096539,0.0,-6.260441187536245,100,100,8,0.0
pc5,0.07404156342148777,0.08448181360960003,-0.01044025018811226,-0.01087696729786694,-0.009998336005955939,0.0,-6.505662216767413,100,100,9,0.0
pc5,0.06796826086938378,0.07283090285956856,-0.004862641990184782,-0.005237287167459717,-0.004480576405301708,0.0,-3.4360105815446977,100,100,10,0.0
pc5,0.052917242273688284,0.055368284881114914,-0.0024510426074266303,-0.002983720922842603,-0.0018993264865130087,0.0,-1.2512661571847294,100,100,11,0.0
pc6,0.07716888360679146,0.05973372507840392,0.01743515852838754,0.01737203983496876,0.017498683116398756,0.0,79.92167627914175,100,100,0,0.0
pc6,0.07769225165247913,0.05924596223980185,0.01844628941267728,0.01836043274495752,0.01852730396389962,0.0,61.77679537619426,100,100,1,0.0
pc6,0.0783013147860765,0.06374471884220835,0.014556595943868156,0.01441060053836554,0.0147118536941707,0.0,26.82640930015843,100,100,2,0.0
pc6,0.08173095531761643,0.06578485511243339,0.015946100205183042,0.015776273714378466,0.016125378580763943,0.0,24.889421018124573,100,100,3,0.0
pc6,0.07732654616236684,0.06597730599343771,0.011349240168929131,0.011112043550238022,0.011579507723450667,0.0,13.16716677497959,100,100,4,0.0
pc6,0.0744198606163263,0.06232671860605474,0.012093142010271563,0.01188847948890179,0.012325784021988495,0.0,14.568755730415445,100,100,5,0.0
pc6,0.06992232881486413,0.05900433976203198,0.010917989052832144,0.010719704777933674,0.011124950957484557,0.0,14.328565692686187,100,100,6,0.0
pc6,0.06792226701974866,0.057291779443621585,0.01063048757612707,0.010378989808261409,0.01087379141151907,0.0,11.69123873357608,100,100,7,0.0
pc6,0.0647651426494121,0.05377326693385834,0.010991875715553767,0.010673519037663927,0.011299219599924984,0.0,9.27989440015631,100,100,8,0.0
pc6,0.06252154707908626,0.05239664237946268,0.010124904699623585,0.009658570565283285,0.010540288187563434,0.0,6.52415246441388,100,100,9,0.0
pc6,0.05611114416271443,0.04544776160269972,0.010663382560014707,0.010118580523878354,0.011188974429853263,0.0,5.613422295521762,100,100,10,0.0
