metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc3,0.13958516433835025,0.1472331981360912,-0.007648033797740955,-0.008281096059829011,-0.006965400978922804,0.0,-3.2336024574404396,100,100,10,0.0
pc3,0.10869220189750191,0.13299316771328445,-0.024300965815782546,-0.025565196683630362,-0.02302215756103396,0.0,-5.188505510589166,100,100,11,0.0
pc4,0.13816962108016012,0.11996265560388561,0.01820696547627451,0.018068784277886187,0.0183428563568741,0.0,36.69118024842896,100,100,0,0.0
pc4,0.14369996935129165,0.1220812305808067,0.021618738770484952,0.021472341403365142,0.021758939120918516,0.0,42.67308234240056,100,100,1,0.0
pc4,0.1395336194336414,0.11395230963826176,0.025581309795379634,0.025393295966088785,0.025773476550355535,0.0,36.40095043326525,100,100,2,0.0
pc4,0.13036090686917304,0.11176570072770114,0.018595206141471893,0.018295590158551922,0.018867335049435503,0.0,17.825897944863474,100,100,3,0.0
pc4,0.11916158035397525,0.10881680130958554,0.010344779044389713,0.01005124709941446,0.010659544866532094,0.0,8.916914399797646,100,100,4,0.0
pc4,0.11437123268842693,0.10651300646364685,0.00785822622478008,0.0074453613776713605,0.008283106299117205,0.0,4.9791879146408995,100,100,5,0.0
pc4,0.11653422847390171,0.10365697309374805,0.012877255380153663,0.01215705257281661,0.013539941359311346,0.0,5.316780398525097,100,100,6,0.0
pc4,0.1195434126257896,0.1026977182179689,0.016845694407820702,0.016184876140207062,0.017497260760515936,0.0,7.069304714588207,100,100,7,0.0
pc4,0.12119447045028206,0.10010010443627831,0.021094366014003746,0.020318105354905136,0.021976753888651723,0.0,7.153306172246668,100,100,8,0.0
pc4,0.1230660260468721,0.09290492229163644,0.03016110375523566,0.029206788651645176,0.031140719929710032,0.0,8.443325023634609,100,100,9,0.0
pc4,0.11822642788290974,0.08693608343601224,0.0312903444468975,0.030291493793949482,0.03218154312483966,0.0,8.753939021360383,100,100,10,0.0
pc4,0.09189474858343598,0.07731124423444266,0.014583504348993317,0.012669231846928591,0.016384076038375495,0.0,2.160469533334314,100,100,11,0.0
pc5,0.11545482262969013,0.090411082804203,0.025043739825487132,0.024933773662894964,0.02515331678465009,0.0,63.933000560967024,100,100,0,0.0
pc5,0.10857316657900806,0.09122592225670811,0.01734724432229995,0.017242895105853674,0.017447599420323968,0.0,48.55753211989174,100,100,1,0.0
pc5,0.11170354127883908,0.09032105475664136,0.02138248652219772,0.021225629940628998,0.021528382206335666,0.0,38.2199373212897,100,100,2,0.0
pc5,0.10504852935671803,0.08952922880649564,0.015519300550222395,0.015295937327668067,0.01572511413507164,0.0,19.92891324263631,100,100,3,0.0
pc5,0.10412556588649746,0.08437844879925248,0.019747117087244984,0.01946277657337486,0.020020698342472314,0.0,20.58621804658768,100,100,4,0.0
pc5,0.10381191819906231,0.08725406706333157,0.016557851135730745,0.016260076478123667,0.01685497194342315,0.0,15.10294704630831,100,100,5,0.0
pc5,0.10058696202933785,0.08625131122767922,0.014335650801658634,0.014061054386198528,0.014595671787858009,0.0,14.938765763626913,100,100,6,0.0
pc5,0.09509841389954087,0.08662256501615044,0.008475848883390424,0.008097007222473628,0.008848918452858933,0.0,6.316346680474894,100,100,7,0.0
pc5,0.0926898434758186,0.08595834836363789,0.006731495112180713,0.006315372802317141,0.007137765431776634,0.0,4.435944525217482,100,100,8,0.0
pc5,0.09658045321702953,0.0859272928535938,0.010653160363435735,0.010195097420364617,0.011083676774054776,0.0,6.64398272092665,100,100,9,0.0
pc5,0.1039328887313604,0.07420521855354306,0.029727670177817342,0.029077145779505386,0.030334085812792178,0.0,12.860003130653702,100,100,10,0.0
pc5,0.0692726923525333,0.06222847625613208,0.007044216096401226,0.006327819904312474,0.007706365382298839,0.0,2.9049625984952754,100,100,11,0.0
pc6,0.07356112420558926,0.060075887814164126,0.013485236391425133,0.013389867954887448,0.013576380223967127,0.0,39.757368722401395,100,100,0,0.0
pc6,0.07172765128314491,0.05902991566807028,0.012697735615074632,0.012603226535022273,0.012788157131522902,0.0,38.30696170733525,100,100,1,0.0
pc6,0.0729982333630323,0.06310453221201894,0.00989370115101336,0.009744076393544665,0.010035748560912912,0.0,18.992157726906754,100,100,2,0.0
pc6,0.06851603530347344,0.06582036338746543,0.002695671916008016,0.002569228857755678,0.002841212060302508,0.0,5.252530892539627,100,100,3,0.0
pc6,0.06944927789270874,0.06538424693047996,0.00406503096222878,0.0038709176704287466,0.004251072991639376,0.0,5.855631279839474,100,100,4,0.0
pc6,0.06850570984184738,0.061694068312644915,0.006811641529202467,0.006642395975999529,0.006993946448899805,0.0,10.877986082313145,100,100,5,0.0
pc6,0.06578381732106205,0.05751297745853657,0.008270839862525477,0.008097068605013209,0.008443025087937714,0.0,13.37317109916369,100,100,6,0.0
pc6,0.06085898958146568,0.05600839793682095,0.004850591644644735,0.0046479638731107085,0.005068287749774751,0.0,6.427311976507184,100,100,7,0.0
