metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.8924601801714254,0.89868717342284,-0.006226993251414625,-0.009921860488409557,-0.0024642286151410234,0.0,-0.48638828269101403,100,100,5,6,7,0.0
G,0.9039752330543501,0.8994182425713728,0.004556990482977308,4.3377367430735965e-05,0.009045082907674336,0.05,0.27708706866028127,100,100,5,7,8,0.05625
G,0.8575208367899297,0.8852150857893248,-0.0276942489993951,-0.032469417184071044,-0.023116301618102502,0.0,-1.6012216483915969,100,100,5,8,9,0.0
G,0.8743689491734616,0.8935108436048032,-0.01914189443134151,-0.023761768337788654,-0.01445081735548979,0.0,-1.1906441139312214,100,100,5,9,10,0.0
G,0.8306737177026648,0.8647437376649606,-0.03407001996229575,-0.038207945703312665,-0.029086925700578643,0.0,-1.998201943247248,100,100,6,1,2,0.0
G,0.8751296328580568,0.8592416359966711,0.015887996861385645,0.011765186259079541,0.019470614704395067,0.0,1.098950880024416,100,100,6,2,3,0.0
G,0.8952648929414296,0.8803005375422183,0.014964355399211371,0.011239343651029235,0.018793736707986893,0.0,1.1104028112612785,100,100,6,3,4,0.0
G,0.9106899313108316,0.8991165650160537,0.011573366294777898,0.008249642528120552,0.01473909534228957,0.0,1.0304659386650215,100,100,6,4,5,0.0
G,0.8617422905644727,0.8936133723268433,-0.031871081762370634,-0.03585453286226522,-0.027958217767945326,0.0,-2.1595299568430653,100,100,6,5,6,0.0
G,0.8617134074843118,0.8774308734469943,-0.01571746596268253,-0.019910354187930888,-0.011724455985592575,0.0,-1.0426171955129881,100,100,6,6,7,0.0
G,0.8826459405365442,0.8960050254355346,-0.013359084898990403,-0.0167516667627036,-0.010100012169589431,0.0,-1.1534583854289997,100,100,6,7,8,0.0
G,0.8295514204019591,0.8835758430532047,-0.05402442265124563,-0.05801930717876762,-0.05040575987495621,0.0,-3.8449124053203545,100,100,6,8,9,0.0
G,0.8384966311814293,0.8667940471352092,-0.028297415953779992,-0.03340484543199081,-0.023429528920908476,0.0,-1.590743811932857,100,100,6,9,10,0.0
