layer,level_from,level_to,G,boot_id
0,6,7,0.9896539290746053,5
0,7,8,0.9919072429339091,5
0,8,9,0.99341748158137,5
0,9,10,0.9906200726826986,5
1,1,2,0.9908275683720906,5
1,2,3,0.9921982010205587,5
1,3,4,0.9915061434110005,5
1,4,5,0.9880248506863912,5
1,5,6,0.9877233862876892,5
1,6,7,0.9901989301045736,5
1,7,8,0.9914123932520549,5
1,8,9,0.9915335933367412,5
1,9,10,0.989391565322876,5
2,1,2,0.9830698013305664,5
2,2,3,0.9863240083058675,5
2,3,4,0.9845197757085165,5
2,4,5,0.9801701625188192,5
2,5,6,0.9815796693166097,5
2,6,7,0.985276977221171,5
2,7,8,0.9802796006202698,5
2,8,9,0.9803267399470011,5
2,9,10,0.9776782353719076,5
3,1,2,0.9676034251848856,5
3,2,3,0.9801877935727438,5
3,3,4,0.977704660097758,5
3,4,5,0.9734262903531392,5
3,5,6,0.9726067900657653,5
3,6,7,0.9710072795550029,5
3,7,8,0.9634092768033345,5
3,8,9,0.9688453237215678,5
3,9,10,0.9621415813763936,5
4,1,2,0.9601522405942281,5
4,2,3,0.9775548378626505,5
4,3,4,0.9717634956041972,5
4,4,5,0.9664173165957133,5
4,5,6,0.9679222702980042,5
4,6,7,0.9588241815567017,5
4,7,8,0.9505446712176006,5
4,8,9,0.9565739631652832,5
4,9,10,0.9451808055241903,5
5,1,2,0.9482212821642558,5
5,2,3,0.974370018641154,5
5,3,4,0.9669751842816671,5
5,4,5,0.9612457036972046,5
5,5,6,0.9609543244043987,5
5,6,7,0.9413456320762634,5
5,7,8,0.9396764675776164,5
5,8,9,0.9514733950297037,5
5,9,10,0.9348575234413147,5
6,1,2,0.941785208384196,5
6,2,3,0.9707261363665263,5
6,3,4,0.9568213105201722,5
6,4,5,0.947394339243571,5
6,5,6,0.9504247466723125,5
6,6,7,0.929184106985728,5
6,7,8,0.9314014395078023,5
6,8,9,0.9420452078183492,5
6,9,10,0.9223008592923482,5
7,1,2,0.9363132596015931,5
7,2,3,0.9676172018051148,5
7,3,4,0.9538809657096863,5
7,4,5,0.9396815021832784,5
7,5,6,0.9423603892326355,5
7,6,7,0.9233346462249756,5
7,7,8,0.9249647696812947,5
7,8,9,0.9345383286476135,5
7,9,10,0.9141144275665283,5
8,1,2,0.927465029557546,5
8,2,3,0.9610470414161683,5
8,3,4,0.943310268719991,5
8,4,5,0.9271307468414307,5
8,5,6,0.9297689477602641,5
8,6,7,0.9116239706675212,5
8,7,8,0.9168265024820964,5
8,8,9,0.9244391322135925,5
8,9,10,0.9036333203315735,5
9,1,2,0.911276372273763,5
9,2,3,0.9457388440767924,5
9,3,4,0.9218288938204448,5
9,4,5,0.9138801058133443,5
9,5,6,0.9135565320650737,5
9,6,7,0.8886786023775737,5
9,7,8,0.9046897451082866,5
9,8,9,0.9047745347023011,5
9,9,10,0.8951157609621684,5
10,1,2,0.9022940516471862,5
10,2,3,0.9315989891688029,5
10,3,4,0.8960649212201436,5
10,4,5,0.8926425774892172,5
10,5,6,0.8951224009195964,5
10,6,7,0.8775387763977051,5
10,7,8,0.8896203319231669,5
10,8,9,0.8793312827746074,5
10,9,10,0.8739107449849447,5
11,1,2,0.8652591586112977,5
11,2,3,0.9495356718699137,5
11,3,4,0.9013273676236471,5
11,4,5,0.8342620213826497,5
11,5,6,0.8679514328638712,5
11,6,7,0.824913517634074,5
11,7,8,0.857580288251241,5
11,8,9,0.8791630029678345,5
11,9,10,0.8250109076499939,5
0,1,2,0.9915100415547689,6
0,2,3,0.9909009257952373,6
0,3,4,0.9902010639508565,6
0,4,5,0.9894514600435893,6
0,5,6,0.9897906025250752,6
0,6,7,0.9890654921531677,6
0,7,8,0.9910353740056356,6
0,8,9,0.9926876862843831,6
0,9,10,0.990559450785319,6
1,1,2,0.991505483786265,6
1,2,3,0.9922752141952514,6
1,3,4,0.9916830261548361,6
1,4,5,0.9883052388827006,6
1,5,6,0.987992012500763,6
1,6,7,0.9913281639417012,6
1,7,8,0.9912170847256978,6
1,8,9,0.9917327721913656,6
1,9,10,0.9892956892649333,6
2,1,2,0.9835533420244853,6
2,2,3,0.9877409497896831,6
2,3,4,0.9848609407742818,6
2,4,5,0.9806135614713033,6
2,5,6,0.9822661519050598,6
2,6,7,0.9865763942400615,6
2,7,8,0.981727655728658,6
2,8,9,0.9813986460367838,6
2,9,10,0.9776026686032613,6
3,1,2,0.9741858601570129,6
3,2,3,0.9830250024795533,6
3,3,4,0.9772929588953654,6
3,4,5,0.9734220306078593,6
3,5,6,0.9737488428751627,6
3,6,7,0.9750219662984212,6
3,7,8,0.9648719191551208,6
3,8,9,0.969123117129008,6
3,9,10,0.9610412041346232,6
4,1,2,0.9621344168980916,6
4,2,3,0.9801293929417928,6
4,3,4,0.9715559323628743,6
4,4,5,0.9651171724001567,6
4,5,6,0.9697915116945902,6
4,6,7,0.9609900037447612,6
4,7,8,0.9518871704737345,6
4,8,9,0.9585012793540955,6
