layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
11,81,0.3211820721626282,0.17410731315612793,0.1086987778544426,0.07813996821641922,0.0628385990858078,0.04216178134083748,0.03847774118185043,0.031205587089061737,0.02092018723487854,0.017134686931967735,8,11,19,sentence.2
0,81,0.31905397772789,0.18670743703842163,0.14092281460762024,0.11895633488893509,0.08193308115005493,0.06769750267267227,0.04049311578273773,0.03397170081734657,0.0010669621406123042,0.0006953672273084521,6,6,7,sentence.3
1,81,0.36154496669769287,0.1827724426984787,0.13006654381752014,0.1185653880238533,0.07264477014541626,0.056890420615673065,0.03609062731266022,0.03030981868505478,0.0012801740085706115,0.0008190738153643906,5,6,7,sentence.3
2,81,0.3706875443458557,0.18785865604877472,0.12676477432250977,0.1121828705072403,0.06407012790441513,0.05073713883757591,0.033335164189338684,0.03115203231573105,0.002930611139163375,0.00236528436653316,5,6,8,sentence.3
3,81,0.3466304838657379,0.19911903142929077,0.12539751827716827,0.11175800114870071,0.06358246505260468,0.05085169896483421,0.03294707462191582,0.030933082103729248,0.005722638685256243,0.004205058794468641,6,7,8,sentence.3
4,81,0.32366812229156494,0.20335130393505096,0.12766575813293457,0.11564289033412933,0.06320901215076447,0.05195784568786621,0.034121882170438766,0.032218076288700104,0.00667144451290369,0.003957063890993595,6,7,8,sentence.3
5,81,0.3153560161590576,0.2084513008594513,0.12599126994609833,0.11263162642717361,0.06306396424770355,0.05146797001361847,0.037545885890722275,0.02995271049439907,0.006642683409154415,0.004604111425578594,6,7,9,sentence.3
6,81,0.31388184428215027,0.20915962755680084,0.12504878640174866,0.11004610359668732,0.06325990706682205,0.04914720356464386,0.038903698325157166,0.02893208898603916,0.006952146999537945,0.0054343631491065025,6,7,10,sentence.3
7,81,0.2971428334712982,0.21681103110313416,0.12872004508972168,0.10737713426351547,0.06343651562929153,0.048839617520570755,0.03864705190062523,0.027264293283224106,0.0077407038770616055,0.00574848148971796,6,7,12,sentence.3
8,81,0.2741079032421112,0.22481809556484222,0.12376374006271362,0.1078711524605751,0.0639079362154007,0.05498530715703964,0.039643850177526474,0.02631227672100067,0.009319543838500977,0.005998531356453896,7,8,15,sentence.3
9,81,0.2745681703090668,0.22357402741909027,0.12143062055110931,0.10072733461856842,0.06108000501990318,0.05616990476846695,0.03920486569404602,0.02517215721309185,0.011249799281358719,0.006631562951952219,7,8,17,sentence.3
10,81,0.2792533040046692,0.20993056893348694,0.119683176279068,0.09295046329498291,0.06428004056215286,0.05303696170449257,0.037960220128297806,0.025112267583608627,0.014599408954381943,0.007561063393950462,7,10,19,sentence.3
11,81,0.33662453293800354,0.17790794372558594,0.11245858669281006,0.07528620958328247,0.061303697526454926,0.0451347678899765,0.03862331435084343,0.03024754673242569,0.015385601669549942,0.009098407812416553,8,10,19,sentence.3
0,81,0.3190418779850006,0.18740873038768768,0.1405252367258072,0.11901994794607162,0.08187180012464523,0.06805956363677979,0.04056927189230919,0.03399526700377464,0.0010603317059576511,0.0007029814296402037,6,6,7,sentence.4
1,81,0.3615002930164337,0.18342401087284088,0.12986838817596436,0.11847155541181564,0.07271169871091843,0.05720590800046921,0.03622376173734665,0.030323687940835953,0.0012393511133268476,0.0008188494830392301,5,6,7,sentence.4
2,81,0.37179043889045715,0.1882014274597168,0.1268862634897232,0.11185559630393982,0.06385615468025208,0.05098692327737808,0.033538784831762314,0.031112203374505043,0.002886728849261999,0.0023074205964803696,5,6,8,sentence.4
3,81,0.3463525176048279,0.19976142048835754,0.12580209970474243,0.11140720546245575,0.06333598494529724,0.05144209414720535,0.033161748200654984,0.030978458002209663,0.005799523089081049,0.0040699089877307415,6,7,8,sentence.4
4,81,0.3255438506603241,0.20319989323616028,0.12737497687339783,0.11532172560691833,0.06254077702760696,0.05228421092033386,0.034175191074609756,0.03217640891671181,0.0066794357262551785,0.0038570305332541466,6,7,8,sentence.4
5,81,0.31903988122940063,0.20771126449108124,0.1253570020198822,0.11268176883459091,0.06246884539723396,0.05157991871237755,0.03739143908023834,0.02973087877035141,0.006624077446758747,0.004438874311745167,6,7,9,sentence.4
6,81,0.3177647888660431,0.20807097852230072,0.12411990761756897,0.10988283157348633,0.06298349052667618,0.049078237265348434,0.03888653218746185,0.028698435053229332,0.006933263037353754,0.004922821652144194,6,7,10,sentence.4
7,81,0.29871928691864014,0.216040700674057,0.12889495491981506,0.10673128068447113,0.06269776076078415,0.048694539815187454,0.038393888622522354,0.026980075985193253,0.007668817415833473,0.005391429178416729,6,7,13,sentence.4
