layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
11,90,0.7433692216873169,0.05889274924993515,0.040279436856508255,0.025955263525247574,0.02042815275490284,0.018435247242450714,0.017234861850738525,0.010092439129948616,0.008130989968776703,0.006532053463160992,4,6,11,5
0,90,0.2822076678276062,0.21398764848709106,0.1562701314687729,0.12502717971801758,0.08321388065814972,0.06122078746557236,0.03190988674759865,0.027620954439044,0.007421482354402542,0.0019083749502897263,5,6,7,6
1,90,0.273515522480011,0.23790566623210907,0.15109270811080933,0.11341629177331924,0.07583210617303848,0.057345226407051086,0.029245547950267792,0.02553853578865528,0.007417147047817707,0.0038817112799733877,5,6,8,6
2,90,0.3178999125957489,0.17561325430870056,0.1568036824464798,0.1096343994140625,0.0812418982386589,0.05580121651291847,0.03163547441363335,0.027486803010106087,0.006593594327569008,0.004120239522308111,6,7,8,6
3,90,0.3680347800254822,0.15523509681224823,0.1458522081375122,0.09456595033407211,0.06921739876270294,0.04928413778543472,0.0317661389708519,0.023941846564412117,0.011113988235592842,0.006616921629756689,6,7,10,6
4,90,0.3449425995349884,0.16027061641216278,0.15278108417987823,0.0966411754488945,0.07640986144542694,0.05315606668591499,0.03269103541970253,0.026555661112070084,0.007098643109202385,0.005197043064981699,6,7,9,6
5,90,0.37045997381210327,0.15639947354793549,0.13594822585582733,0.09298292547464371,0.07226155698299408,0.05753558501601219,0.02789897657930851,0.025384029373526573,0.0062894998118281364,0.005561115685850382,6,7,10,6
6,90,0.38989686965942383,0.1484285145998001,0.1287732720375061,0.09687651693820953,0.06283627450466156,0.052634045481681824,0.024499796330928802,0.023082256317138672,0.008269029669463634,0.006330526899546385,6,7,12,6
7,90,0.3276658356189728,0.17013877630233765,0.13622239232063293,0.09997723996639252,0.06694596260786057,0.05556822568178177,0.02711118757724762,0.02698030322790146,0.010287739336490631,0.008267899975180626,6,8,14,6
8,90,0.2978590726852417,0.18211638927459717,0.14305253326892853,0.1024821475148201,0.061105433851480484,0.05500182881951332,0.027286667376756668,0.02190699614584446,0.014543787576258183,0.01084516104310751,7,9,16,6
9,90,0.29390403628349304,0.17020736634731293,0.13998199999332428,0.09604319930076599,0.06572464108467102,0.05412983149290085,0.026217713952064514,0.021496225148439407,0.018708007410168648,0.013555373065173626,8,11,17,6
10,90,0.3596305251121521,0.16253115236759186,0.12959527969360352,0.06904036551713943,0.06388325989246368,0.04431964457035065,0.0249387938529253,0.01883174479007721,0.017972756177186966,0.01411214005202055,7,10,17,6
11,90,0.7582101225852966,0.06095410883426666,0.041304152458906174,0.026117701083421707,0.02001028321683407,0.018163470551371574,0.014773770235478878,0.007975427433848381,0.006723177619278431,0.0050306133925914764,3,5,9,6
0,90,0.2864040434360504,0.2153189331293106,0.15635211765766144,0.12498650699853897,0.08238545805215836,0.06109211593866348,0.031854789704084396,0.027660002931952477,0.003283595433458686,0.002162405289709568,5,6,7,7
1,90,0.2702106535434723,0.2474607676267624,0.15145158767700195,0.11329763382673264,0.0746903046965599,0.05769990384578705,0.029445933178067207,0.02583465725183487,0.004257603548467159,0.0031576035544276237,5,6,8,7
2,90,0.3204370439052582,0.1782952845096588,0.1584426760673523,0.1094374731183052,0.07869972288608551,0.0556771457195282,0.03205334395170212,0.02787478268146515,0.006231425795704126,0.0034217636566609144,6,6,8,7
3,90,0.3733762204647064,0.15662822127342224,0.1441490203142166,0.09412901103496552,0.06885701417922974,0.0501776784658432,0.031983546912670135,0.024366945028305054,0.011070018634200096,0.005686300341039896,6,7,9,7
