layer,level_from,level_to,G,boot_id
1,8,9,0.9014065742492676,3
1,9,10,0.9037053187688192,3
2,1,2,0.8457066496213277,3
2,2,3,0.8815824945767721,3
2,3,4,0.896707550684611,3
2,4,5,0.8989743828773499,3
2,5,6,0.8968456904093425,3
2,6,7,0.8776082158088684,3
2,7,8,0.9014577468236288,3
2,8,9,0.8866460045178731,3
2,9,10,0.8870956063270569,3
3,1,2,0.8289620518684387,3
3,2,3,0.8615070978800455,3
3,3,4,0.8833039363225301,3
3,4,5,0.8884334405263264,3
3,5,6,0.8945139726003011,3
3,6,7,0.8404578685760498,3
3,7,8,0.8563100218772888,3
3,8,9,0.8824152231216431,3
3,9,10,0.8516758561134339,3
4,1,2,0.8237859845161438,3
4,2,3,0.8541979511578878,3
4,3,4,0.867770771185557,3
4,4,5,0.8915516217549642,3
4,5,6,0.9001466353734334,3
4,6,7,0.8599566141764323,3
4,7,8,0.8723270297050476,3
4,8,9,0.869344699382782,3
4,9,10,0.8522436380386352,3
5,1,2,0.8054412961006164,3
5,2,3,0.8244363705317179,3
5,3,4,0.8471795399983724,3
5,4,5,0.8768795092900594,3
5,5,6,0.883691958586375,3
5,6,7,0.8464508334795634,3
5,7,8,0.8307122667630513,3
5,8,9,0.7846185286839803,3
5,9,10,0.8435242255528768,3
6,1,2,0.7672069311141968,3
6,2,3,0.8080554445584615,3
6,3,4,0.8176166931788127,3
6,4,5,0.8563537081082662,3
6,5,6,0.8619765837987264,3
6,6,7,0.8264434893925985,3
6,7,8,0.8343506773312886,3
6,8,9,0.817621906598409,3
6,9,10,0.8058555841445922,3
7,1,2,0.747779373327891,3
7,2,3,0.7849163373311361,3
7,3,4,0.8079856236775717,3
7,4,5,0.8355236490567525,3
7,5,6,0.8266625165939331,3
7,6,7,0.7988747557004293,3
7,7,8,0.8169395844141643,3
7,8,9,0.822396477063497,3
7,9,10,0.792046062151591,3
8,1,2,0.7436400890350342,3
8,2,3,0.7319977204004924,3
8,3,4,0.7744803031285604,3
8,4,5,0.7989810705184937,3
8,5,6,0.7953152894973755,3
8,6,7,0.7623528162638347,3
8,7,8,0.7889098286628723,3
8,8,9,0.8247583309809366,3
8,9,10,0.7960857351620992,3
9,1,2,0.6783794363339742,3
9,2,3,0.6754270116488139,3
9,3,4,0.7018285314242045,3
9,4,5,0.7519561568895976,3
9,5,6,0.788234531879425,3
9,6,7,0.7849729379018148,3
9,7,8,0.7917071938514709,3
9,8,9,0.8132225354512532,3
9,9,10,0.7223300178845723,3
10,1,2,0.6510954638322194,3
10,2,3,0.6056195457776388,3
10,3,4,0.6112841606140137,3
10,4,5,0.7376239180564881,3
10,5,6,0.7064236402511597,3
10,6,7,0.7153376897176107,3
10,7,8,0.7801470637321473,3
10,8,9,0.6701808432737987,3
10,9,10,0.671910681327184,3
11,1,2,0.3509470061709484,3
11,2,3,0.4212780550122261,3
11,3,4,0.4328776620328426,3
11,4,5,0.8354451378186544,3
11,5,6,0.7375679572423299,3
11,6,7,0.7278627872467041,3
11,7,8,0.5761244853337606,3
11,8,9,0.5739298085371654,3
11,9,10,0.3613025655349096,3
0,1,2,0.9597353339195251,4
0,2,3,0.969700304667155,4
0,3,4,0.9698995391527812,4
0,4,5,0.9740952849388123,4
0,5,6,0.9550670067469279,4
0,6,7,0.9180163661638896,4
0,7,8,0.9366029659907024,4
0,8,9,0.9741019288698832,4
0,9,10,0.9674462676048279,4
1,1,2,0.887021275361379,4
1,2,3,0.9188774506251017,4
1,3,4,0.9218976656595866,4
1,4,5,0.9250917553901672,4
1,5,6,0.908273983001709,4
1,6,7,0.8958801825841268,4
1,7,8,0.9282059113184611,4
1,8,9,0.913776695728302,4
1,9,10,0.9165447990099589,4
2,1,2,0.8657880465189616,4
2,2,3,0.8950698653856913,4
2,3,4,0.9063659946123759,4
2,4,5,0.9123418768246968,4
