layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
10,11,5,,1.2431018352508545,"[[ 0.9213172   0.15289316  0.21424358  0.28483087 -0.02773736]
 [-0.22940235  0.89075726  0.39088324 -0.03134067 -0.01241027]
 [-0.08839457 -0.41857615  0.8899434  -0.15709642  0.01737375]
 [-0.29125303 -0.08102652  0.09404224  0.9320211   0.17634988]
 [ 0.07685857  0.03746713 -0.02160453 -0.15667394  0.9837049 ]]",3
0,1,5,,0.7925447821617126,"[[ 0.97965395  0.10992731  0.11328585  0.02105821 -0.12213529]
 [-0.13280481  0.97839445  0.14211422 -0.03739471 -0.0592653 ]
 [-0.09470843 -0.15549588  0.9831603  -0.01190978  0.01025611]
 [-0.03605521  0.02625954  0.01358856  0.9955981  -0.08130392]
 [ 0.11122681  0.07610352  0.01345022  0.08246735  0.98734754]]",4
1,2,5,,0.7916494011878967,"[[ 0.99168515 -0.08699314 -0.03920323  0.07666749  0.03972393]
 [ 0.08888988  0.9938577   0.02840019 -0.03314347  0.04940094]
 [ 0.04752553 -0.03229359  0.9898064  -0.10591578 -0.07591791]
 [-0.07893169  0.01642563  0.1302509   0.9221011   0.35533693]
 [-0.01304959 -0.05802111  0.03121641 -0.3626777   0.9294911 ]]",4
2,3,5,,0.849627673625946,"[[ 0.99748266  0.02743216  0.0522462  -0.03204361 -0.02279224]
 [-0.02510758  0.9978466  -0.05089905  0.01157455 -0.03077484]
 [-0.0504932   0.04971639  0.99457014  0.06824508  0.03393414]
 [ 0.02955174 -0.02039568 -0.05642105  0.9716767  -0.22665317]
 [ 0.03122832  0.02572815 -0.04823362  0.22366522  0.97263056]]",4
3,4,5,,0.7567366361618042,"[[ 9.9351925e-01 -1.0093317e-01  5.0616428e-02 -1.2427123e-02
  -3.9581945e-03]
 [ 1.0588033e-01  9.8778468e-01 -9.0560995e-02  6.6790931e-02
   2.0211453e-02]
 [-4.0987328e-02  9.6289940e-02  9.9333495e-01  2.3757694e-03
  -4.8252955e-02]
 [ 5.3691645e-03 -6.8313815e-02  6.7941803e-03  9.9646872e-01
   4.8044272e-02]
 [-4.4429474e-04 -1.2467304e-02  4.9761727e-02 -4.9283978e-02
   9.9746644e-01]]",4
4,5,5,,0.6960026025772095,"[[ 0.9972436   0.01324228  0.04717327 -0.0466093  -0.03053023]
 [-0.00825208  0.994235   -0.10598628 -0.00858791  0.01104171]
 [-0.04398204  0.10622478  0.9846246   0.12037916 -0.05296355]
 [ 0.04949414 -0.00321641 -0.12263189  0.9877959  -0.08222349]
 [ 0.03245008 -0.00524012  0.0449156   0.08672934  0.99467593]]",4
5,6,5,,0.8077660202980042,"[[-0.99713975 -0.05366597  0.01893519 -0.02703728 -0.041745  ]
 [-0.05475095  0.9979541  -0.01956724  0.02656257 -0.00120961]
 [ 0.01143402  0.01243539  0.9637447   0.26523024 -0.02374144]
 [-0.02736086 -0.03236651 -0.26520994  0.96205044 -0.04823253]
 [-0.04283942 -0.00230437  0.01088097  0.05172252  0.99768025]]",4
6,7,5,,0.729735255241394,"[[ 9.97290432e-01 -3.59854847e-02  5.13084009e-02 -7.72648025e-03
   3.77439894e-02]
 [ 3.29205096e-02  9.95317757e-01  5.95966093e-02  6.75647184e-02
   1.19202426e-02]
 [-5.19299023e-02 -4.86300886e-02  9.88903105e-01 -1.22881144e-01
  -4.36957814e-02]
 [-8.48756463e-04 -7.42183253e-02  1.19005747e-01  9.90087569e-01
  -7.42982421e-03]
 [-4.03809175e-02 -1.32058943e-02  4.15214598e-02  1.47566793e-03
   9.98232841e-01]]",4
7,8,5,,0.7300274968147278,"[[ 0.98840755 -0.14593984  0.03796575 -0.01087     0.0138777 ]
 [ 0.14650685  0.9837334   0.01075435  0.09222699 -0.04672118]
 [-0.0393629  -0.0146309   0.9918326   0.11712957  0.02802117]
 [ 0.00189907 -0.09192551 -0.11790624  0.9887466  -0.00494106]
 [-0.00576867  0.04801877 -0.02844463  0.00607283  0.9984062 ]]",4
8,9,5,,0.7424218058586121,"[[-0.9799788  -0.1924109  -0.0458161  -0.01903654  0.01257114]
 [-0.1956443   0.9748153   0.04209319  0.07620308 -0.06228712]
 [-0.03646216 -0.04382501  0.9962626  -0.05442885  0.03532901]
 [-0.00580272 -0.08281008  0.051416    0.9948848  -0.02587569]
 [ 0.00127516  0.06272987 -0.03076045  0.03274967  0.9970178 ]]",4
9,10,5,,0.8110271096229553,"[[ 0.9633408   0.22202818  0.14697205 -0.03257772 -0.00398246]
 [-0.24850035  0.9486173   0.19022632 -0.01976876 -0.04237728]
 [-0.09952372 -0.21649148  0.9620139  -0.09034888  0.09794281]
 [-0.01771783 -0.01053848 -0.09004188 -0.99304926 -0.07294246]
 [ 0.00177589  0.0620401  -0.09292399 -0.06510057  0.99160224]]",4
10,11,5,,1.2522653341293335,"[[-0.9220955   0.25722513  0.1415511   0.24890478 -0.03981085]
 [ 0.30351827  0.8440632   0.44162852 -0.00218593 -0.01983495]
 [-0.04565534 -0.44020933  0.8720125  -0.20898613  0.00709275]
 [ 0.22325605 -0.15437652  0.15497452  0.9296689   0.19499531]
 [-0.0754251   0.06145043 -0.02246375 -0.1734419   0.9797695 ]]",4
0,1,5,,0.7918457388877869,"[[ 0.9801389   0.11178399  0.1126651   0.03242985 -0.11439876]
 [-0.1366314   0.9741223   0.16700405 -0.02655983 -0.06182082]
 [-0.0906845  -0.17941284  0.9794218   0.00968402  0.01505099]
 [-0.04466999  0.01650597 -0.0094989   0.99438167 -0.0940591 ]
 [ 0.10217945  0.0782856   0.00767877  0.09671763  0.9869232 ]]",5
1,2,5,,0.7950233817100525,"[[ 0.9937904  -0.07108448 -0.03971921  0.0668517   0.03579036]
 [ 0.07300677  0.99562407  0.0220916  -0.03534758  0.0408073 ]
 [ 0.04736566 -0.0270454   0.99035424 -0.11295339 -0.05886451]
 [-0.06803811  0.02103456  0.12998986  0.9279558   0.34194872]
 [-0.01334363 -0.05005798  0.01534434 -0.34701705  0.9363012 ]]",5
2,3,5,,0.8840231895446777,"[[ 0.9963413   0.06470101  0.04321842 -0.02851217 -0.02090333]
 [-0.06332568  0.9970374  -0.03633975  0.01053009 -0.02178835]
 [-0.04325301  0.03326428  0.99641985  0.0625073   0.01621543]
 [ 0.02534403 -0.01635891 -0.05434384  0.96174365 -0.2668071 ]
 [ 0.0279403   0.01886767 -0.03171403  0.26498723  0.9631403 ]]",5
3,4,5,,0.7496361136436462,"[[ 9.8588872e-01 -1.6017196e-01  4.8517805e-02 -3.5127655e-03
  -1.3848781e-03]
 [ 1.6285971e-01  9.8399359e-01 -5.7532609e-02  3.6577430e-02
   2.4195895e-02]
 [-3.8299423e-02  6.6011168e-02  9.9457371e-01  5.6981631e-03
  -7.0472144e-02]
 [-2.4976851e-03 -3.7742142e-02 -3.7246768e-04  9.9842316e-01
   4.1477572e-02]
 [-5.1895445e-03 -1.7878164e-02  7.1826130e-02 -4.2053726e-02
   9.9635631e-01]]",5
4,5,5,,0.7116063833236694,"[[ 0.9964938  -0.02998922  0.04702851 -0.0503859  -0.0367458 ]
 [ 0.03351204  0.99347496 -0.10181952 -0.03540763  0.01623679]
 [-0.0374643   0.10777868  0.98188794  0.14433675 -0.04520097]
 [ 0.05400226  0.01944198 -0.14872527  0.9831187  -0.0898008 ]
 [ 0.03946082 -0.01067797  0.03461138  0.09408549  0.99412215]]",5
5,6,5,,0.8298617005348206,"[[-9.95576322e-01 -7.66322687e-02  1.57970283e-02 -2.93962564e-02
  -4.29141708e-02]
 [-7.61861429e-02  9.96520579e-01  3.37909944e-02 -4.15408169e-04
   6.87097432e-04]
 [ 1.14943823e-02 -3.18333767e-02  9.68196571e-01  2.46865660e-01
  -2.25183442e-02]
 [-3.09169013e-02  6.45364635e-03 -2.47164518e-01  9.67276156e-01
  -4.78435792e-02]
 [-4.39944714e-02 -4.39158035e-03  1.06563885e-02  5.06934300e-02
   9.97678220e-01]]",5
