layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
2,90,0.24887371063232422,0.2269933968782425,0.18731769919395447,0.11443348973989487,0.08931999653577805,0.06447609513998032,0.03187068924307823,0.019144784659147263,0.00231281784363091,0.00166811584495008,5,6,7,8
3,90,0.24498982727527618,0.22431731224060059,0.18428923189640045,0.11228563636541367,0.08900166302919388,0.06572401523590088,0.03135921061038971,0.018725676462054253,0.00374251464381814,0.0033397572115063667,5,6,7,8
4,90,0.2454605996608734,0.23156264424324036,0.17203357815742493,0.11032485961914062,0.08448286354541779,0.06679083406925201,0.031145215034484863,0.017850680276751518,0.005015747621655464,0.003986162133514881,6,6,8,8
5,90,0.24993418157100677,0.23036304116249084,0.16896383464336395,0.10649687796831131,0.0874265804886818,0.06306429207324982,0.029367784038186073,0.01691499724984169,0.005627970211207867,0.004369386937469244,6,6,8,8
6,90,0.25679078698158264,0.22808466851711273,0.16992658376693726,0.1043321043252945,0.08668693155050278,0.059336982667446136,0.026013394817709923,0.016443300992250443,0.005582527723163366,0.0053353020921349525,6,6,9,8
7,90,0.25840237736701965,0.21628665924072266,0.17394176125526428,0.10262210667133331,0.0884869173169136,0.05742529034614563,0.02542917989194393,0.016494669020175934,0.006427158135920763,0.0058676679618656635,6,7,10,8
8,90,0.252706378698349,0.22105057537555695,0.17202609777450562,0.1004624292254448,0.08752869069576263,0.05392436683177948,0.024487419053912163,0.015924056991934776,0.007867307402193546,0.006750944070518017,6,7,12,8
9,90,0.2692440152168274,0.21088911592960358,0.1621839851140976,0.0959414467215538,0.08233314007520676,0.05177220329642296,0.024461153894662857,0.01625973917543888,0.010887248441576958,0.009129357524216175,6,8,13,8
10,90,0.32467854022979736,0.1899629384279251,0.14717461168766022,0.08834993839263916,0.07117883116006851,0.04448290914297104,0.022548556327819824,0.015749935060739517,0.012005528435111046,0.009569445624947548,6,8,14,8
11,90,0.37194937467575073,0.1768481582403183,0.13331475853919983,0.07681836187839508,0.05488139018416405,0.04154551401734352,0.032339032739400864,0.018871095031499863,0.011312276124954224,0.009395411238074303,6,8,13,8
