layer,level_from,level_to,G,boot_id
3,7,8,0.9658253221284776,7
3,8,9,0.9662680483999706,7
3,9,10,0.9555335839589437,7
4,1,2,0.9448733017558143,7
4,2,3,0.9523507668858483,7
4,3,4,0.9549924844787234,7
4,4,5,0.9632875521977743,7
4,5,6,0.9523836516198658,7
4,6,7,0.95416617109662,7
4,7,8,0.952618019921439,7
4,8,9,0.9577970334461757,7
4,9,10,0.9309742393947783,7
5,1,2,0.9339595011302403,7
5,2,3,0.9320546814373561,7
5,3,4,0.9462224926267352,7
5,4,5,0.9531856633367992,7
5,5,6,0.9465090008009047,7
5,6,7,0.9490463960738409,7
5,7,8,0.9453796205066499,7
5,8,9,0.9533471010980152,7
5,9,10,0.9322846985998607,7
6,1,2,0.9296393933750334,7
6,2,3,0.9235589504241943,7
6,3,4,0.9418957829475403,7
6,4,5,0.9445504688081288,7
6,5,6,0.9408102063905626,7
6,6,7,0.9450476652099973,7
6,7,8,0.9393413322312492,7
6,8,9,0.9464287474041894,7
6,9,10,0.9277942407698858,7
7,1,2,0.9192115096818834,7
7,2,3,0.9164535942531767,7
7,3,4,0.9341868502753121,7
7,4,5,0.9354062733196077,7
